restraunt_name,location,contact,dining_ratings,delivery_ratings,menu_name,menu_description,menu_price,menu_rating
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Kesar Pista Kulfi,"Kesar pista flavouris milky, nutty and floral. This flavour goes great for Ice ...",75.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Khoya Dry Fruit Kulfi,"It's our version of ice cream, basically milk is cooked till it gets ...",65.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Mango Kulfi,Creamy and delicious Mango Kulfi is the India version of Mango Ice Cream! ...,75.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Oreo Kulfi,Super creamy ice cream with the distinct flavor of Oreo cookies in every ...,75.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Pista Kulfi,"Crafted with passion and expertise, our pista kulfi pays homage to the classic ...",75.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Malai Tandoori Chaap,N/A,230.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Mushroom Achari Tikka,N/A,260.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Tandoori Chicken,N/A,250.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Chicken Tikka,N/A,250.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Chicken Malai Tikka,N/A,280.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Chicken Hariyali Tikka,N/A,250.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Jeera Namkin Biscuit,N/A,100.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Bhaji [500 grams],N/A,250.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Cream Roll [1 Piece],N/A,30.0,5.0
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Lassi,N/A,60.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Samosa [1 Piece],"Discover a delectable creation that combines a variety of flavors and textures, delivering ...",15.0,4.4
Baba's Veg Express,"Phagwara Locality, Phagwara",9815625257,-1,3.8,Masala Papad,N/A,100.0,-1
Baba's Veg Express,"Phagwara Locality, Phagwara",9815625257,-1,3.8,Simple Papad [2 Pieces],N/A,50.0,-1
Baba's Veg Express,"Phagwara Locality, Phagwara",9815625257,-1,3.8,Gulab Jamun [2 Pieces],N/A,80.0,-1
Baba's Veg Express,"Phagwara Locality, Phagwara",9815625257,-1,3.8,Masala Coke,N/A,60.0,-1
Baba's Veg Express,"Phagwara Locality, Phagwara",9815625257,-1,3.8,Fresh Lime Soda,N/A,80.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Hara Bhara Kabab [8 Pieces],N/A,220.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Honey Cauliflower,N/A,220.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Honey Chilli Potato,N/A,225.0,4.6
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Mixed Veg Pakora,N/A,220.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Crispy Veg,Mixed vegetables deep fried and cooked in hot garlic sauce.,235.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Shakar Wali Kulfi,"Embark on a delightful journey of nostalgia with our Shakkar Wali Kulfi, a ...",75.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Sugar Free Kulfi,Sugar substitutes used in making sugar free ice cream. The kulfi is made ...,75.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Guava Kulfi,"Amrood. Our guava kulfi captures the essence of sun kissed guava, offering a ...",75.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Matka Kulfi,Matka kulfi is creamy and rich.,69.0,3.9
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Sugar Free Blackcurrant Ice Cream,"Blackcurrants have a strong, tart taste due to the high levels of tannins. ...",80.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Classic Vanilla Ice Cream,"A classic sugar free ice cream crafted with premium vanilla extract, perfect for ...",70.0,3.9
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Chicken Achari Tikka,N/A,260.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Chicken Seekh Kebab,N/A,270.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Chicken Strips,N/A,190.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Fried Chicken,N/A,180.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Dal Fry,N/A,120.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Dal Makhani,N/A,120.0,3.0
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Paneer Pakoda,"Immerse yourself in a symphony of delightful elements, carefully assembled to create a ...",240.0,4.4
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Cheese Finger,N/A,240.0,4.4
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Spring Roll [1 Piece],N/A,35.0,4.2
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Palak Pakode,N/A,155.0,4.5
Baba's Veg Express,"Phagwara Locality, Phagwara",9815625257,-1,3.8,Virgin Mojito,[Non Alcoholic],120.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Cheese Fingers [8 Pieces],N/A,250.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Cheese Cocktail Kabab [8 Pieces],N/A,255.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Italian Finger [8 Pieces],N/A,255.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Cheese Makhmali Kabab [8 Pieces],N/A,255.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Cheese Pakora [8 Pieces],N/A,260.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Boiled Vegetables,N/A,275.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Pistachio Ice Cream,A guilt free indulgence made with creamy pistachio flavor and sweetened without sugar. ...,80.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,American Nuts Cone Ice Cream,"A perfect combination cone inside pineapple ripple, chocolate chips, creamy ice cream made ...",69.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Bubble Gum Cone Ice Cream,Bubble gum flavour in a crispy chocolate wafer cone topped with A&M's minis. ...,69.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Butterscotch Cone Ice Cream,Butterscotch ice cream cone base is made with cream [and milk sometimes] and ...,69.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Chocolate Cone Ice Cream,Dive into the irresistible world of chocolate ecstasy with our Divine Chocolate Euphoria ...,69.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Dry Fruit Cone Ice Cream,"Our chefs have carefully selected the finest dry fruits, including almonds, pistachios, and ...",69.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Jeera Aloo,N/A,110.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Chana Masala,N/A,160.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Mushroom Do Pyaza,N/A,250.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Mix Veg,N/A,190.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Aloo Gobi,N/A,210.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Methi Matar Malai,N/A,240.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Paneer Samosa,N/A,240.0,4.1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Kachori [1 Piece],N/A,25.0,3.2
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Aloo Finger,N/A,155.0,4.4
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Gobi Pakoda,N/A,155.0,4.2
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Bread Pakoda [1 Piece],N/A,18.0,4.3
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Bhalla [1 Plate],N/A,60.0,4.2
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Pista Barfi [1 kg],N/A,550.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Cheese Garlic,N/A,270.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Paneer Singapore,N/A,290.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Gobi Keema Matar,Mashed cauliflower and green peas cooked with herbs and spices.,210.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Kadai Veg,Vegetables cooked with spices and herbs in chef's special gravy.,230.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Mushroom Do Pyaza,Mushroom cooked with pieces of onion in veg gravy.,260.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Mushroom Matar,Mushroom and green peas cooked in brown gravy with butter and cream.,255.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Mushroom Masala,Mushroom cooked in onion gravy with spices and herbs.,260.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Strawberry Cone Ice Cream,Strawberry ice cream is a flavor of ice cream made with strawberry or ...,69.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Vanilla Cone Ice Cream,Ice cream cone is a frozen product obtained by filling of vanilla ice ...,69.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Charcoal Cone Ice Cream,"Delve into the enigmatic allure of our Midnight Charcoal Elegance Ice Cream, a ...",79.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Blackcurrant Shake,"Mixing of blackcurrant flavour, milk, powdered sugar, vanilla ice cream  makes the best ...",169.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Butterscotch Shake,Take a few sips of this butterscotch milkshake and you will believe this ...,169.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Chocolate Shake,"With only three ingredients [milk, ice cream, and chocolate syrup] our chocolate milkshake ...",169.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,KitKat Shake,"A luscious, chocolaty mouth feel punctuated by crunchy titbits of KitKat. Enjoy the ...",169.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Shahi Paneer,N/A,290.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Paneer Do Pyaza,N/A,280.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Paneer Butter Masala,N/A,290.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Paneer Tikka Butter Masala,N/A,320.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Palak Paneer,N/A,280.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Palak Corn,N/A,240.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Badam Barfi,N/A,300.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Elaichi Barfi,N/A,300.0,4.7
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Bikaneri Barfi,Prepare to embark on a culinary adventure with a remarkable creation that captures ...,300.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Malai Barfi,N/A,300.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Badam Surprise Barfi,N/A,300.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Plain Barfi,N/A,250.0,4.6
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Mango Roll,N/A,250.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Chocolate Roll,N/A,250.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Bullet Roll,N/A,275.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Mushroom Methi Malai,"Mushroom cooked in rich gravy, khoya and garnished with cream.",260.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Mushroom Hara Bhara,Mushroom cooked in spinach gravy.,260.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Mushroom Tak Tak,Mushroom cooked in veg gravy with chopped capsicum and onions.,265.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Malai Kofta,Stuffed cottage cheese cooked in white gravy with khoya and garnished with dry ...,250.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Palak Kofta,Kofta cooked in spinach gravy and garnished with cream.,255.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Matar Paneer,Fresh cottage cheese and green peas cooked in onion gravy.,250.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Cheese Tomato,Fresh cottage cheese cooked in tomato gravy with butter cream.,265.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Paneer Butter Masala,Fresh cottage cheese cooked in veg gravy and garnished with butter cream.,265.0,4.3
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Mango Shake,"A super rich, flavorful and delicious milkshake which is popular all over India.",169.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Oreo Shake,"Thick and creamy beverage made with Oreo cookies, milk, vanilla ice cream, and ...",169.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Pista Shake,"Perfect thick, creamy and rich refreshing beverage on this hot summer days.",169.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Strawberry Milkshake,"The perfect beverage for summers made of strawberries, ice cream and milk.",169.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Vanilla Shake,"Vanilla milkshake, world? favorite milkshake, is a smooth and creamy concoction of vanilla ...",169.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Cold Coffee,N/A,159.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Mushroom Masala,N/A,260.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Kadai Paneer,N/A,200.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Paneer Lababdar,N/A,310.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Paneer Bhurji,N/A,320.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Malai Kofta,N/A,340.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Palak Kofta,N/A,300.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Egg Curry,N/A,230.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Egg Bhurji,N/A,230.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Kesar Roll,N/A,275.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Mango Barfi,N/A,300.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Kashmiri Chocolate Barfi,N/A,300.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Chocolate Barfi,N/A,300.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Kaju Barfi,"Indulge in a harmonious blend of carefully selected elements, expertly crafted to create ...",600.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Dal Barfi,N/A,250.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Nariyal Barfi,N/A,300.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Desi Ghee Patisa,N/A,285.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Plain Patisa,N/A,150.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Paneer Butter Bhurji,N/A,250.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Paneer Do Pyaza,Fresh cottage cheese cooked in onion gravy with pieces of onion.,260.0,3.6
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Paneer Punjabi,Fresh cottage cheese cooked in veg gravy with chopped onion and capsicum.,260.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Handi Paneer,Fresh cottage cheese cooked in veg gravy with herb and spices.,260.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Paneer Lababdar,Fresh cottage cheese cooked in rich white gravy with butter and cream.,260.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Paneer Methi Malai,"Fresh cottage cheese cooked in white gravy with fenugreek, butter and cream.",260.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Chocolate Sundae,"This chocolate sundae is made with a rich, decadent chocolate fudge sauce, no ...",149.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Oreo Sundae,"An easy and simple refreshing sundae made with just 3 ingredients biscuits, cream ...",149.0,-1
Lakshmi Refreshment,"Phagwara Locality, Phagwara",9888619458,-1,4.1,Choco Bar,Chocolate ice cream is made by blending in cocoa powder in along with ...,50.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Chicken Curry,N/A,320.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Chicken Tikka Masala,N/A,340.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Chicken Masala,N/A,340.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Butter Chicken,N/A,320.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Palak Chicken,N/A,320.0,5.0
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Kadai Chicken,N/A,320.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Tawa Chicken,N/A,320.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Rara Chicken,N/A,340.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Patisa Roll,N/A,175.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Soan Papdi,N/A,137.0,4.1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Besan Pinni,Treat yourself to a culinary masterpiece that showcases the art of combining different ...,285.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Atta Pinni,N/A,375.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Panjiri,N/A,375.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Kalakand,Experience a culinary revelation that seamlessly combines various elements to create a dish ...,350.0,4.6
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Desi Ghee Laddu,N/A,285.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Milk Cake,N/A,300.0,4.3
Jk Dhaba,"Phagwara Locality, Phagwara",9815594095,3.4,4.7,Aloo Pyaz Paratha,Stuffed paratha are delicious whole wheat flatbreads stuffed with vegetables ​and spices.,80.0,4.5
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Paneer Shahi,"Fresh cottage cheese cooked in rich white gravy with khoya, butter, cream and ...",260.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Paneer Kadai,"Fresh cottage cheese cooked in onion gravy with onions, capsicum, herbs and spices.",270.0,4.4
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Paneer Pasanda,Fresh cottage cheese stuffed and cooked in rich white gravy garnished with dry ...,275.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Paneer Tikka Butter Masala,Roasted cottage cheese cooked in tomato gravy with butter cream.,280.0,4.4
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Paneer Tak Tak,Fresh cottage cheese cooked in veg gravy with capsicum and onion.,270.0,-1
Khana Khazana,"Phagwara Locality, Phagwara",7837403636,4.1,4.1,Paneer Hara Bhara,Fresh cottage cheese cooked in spinach gravy with butter and cream.,265.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Achari Murgh,N/A,300.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Chicken Rogan Josh,N/A,350.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Chef's Special Chicken,N/A,400.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Tandoori Roti,N/A,10.0,4.0
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Tandoori Butter Roti,N/A,15.0,2.5
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Lachha Parantha,N/A,45.0,-1
Top 20 Restaurant,"Phagwara Locality, Phagwara",8968620751,3.6,4.0,Garlic Naan,N/A,55.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Plain Laddu,N/A,88.0,4.6
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Besan Dalda Pinni,N/A,125.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Roasted Barfi,N/A,250.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Khajur Barfi,N/A,300.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Chulbul Peda,N/A,280.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Mewa Peda,N/A,500.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Honey Peda,N/A,500.0,-1
Sudhir Sweets,"Phagwara Locality, Phagwara",9780568098,-1,4.3,Gulab Laddu,N/A,500.0,-1
Jk Dhaba,"Phagwara Locality, Phagwara",9815594095,3.4,4.7,Stuffed Naan,Stuffed naan are delicious whole wheat flatbreads stuffed with vegetables and few spices.,80.0,4.7
Jk Dhaba,"Phagwara Locality, Phagwara",9815594095,3.4,4.7,Onion Kulcha,Stuffed flatbread made with spicy fresh stuffing.,90.0,4.2
Jk Dhaba,"Phagwara Locality, Phagwara",9815594095,3.4,4.7,Gobi Paratha,Gobi paratha stuffed with flavored cauliflower and vegetables. Usually consumed during breakfast along ...,90.0,4.4
